grandprix,year,driver_name,driver_code,driver_number,track,track_type,wet_dry,fastest_lap_time,avg_lap_time,avg_sector_1_time,avg_sector_2_time,avg_sector_3_time,pitstops,grid_position,finished_position
Mexico City Grand Prix,2023,Kevin MAGNUSSEN,MAG,20,Mexico City,circuit,dry,83.146,85.79917241,30.4373,33.64993333,22.301,1,17,
Mexico City Grand Prix,2023,Yuki TSUNODA,TSU,22,Mexico City,circuit,dry,82.501,86.61080882,31.1155942,33.48114286,22.82007143,2,15,12
Mexico City Grand Prix,2023,Alexander ALBON,ALB,23,Mexico City,circuit,dry,82.773,85.53054412,30.63565217,33.53194286,22.72291429,2,14,9
Mexico City Grand Prix,2023,ZHOU Guanyu,ZHO,24,Mexico City,circuit,dry,83.567,86.76407353,30.85621739,33.6244,22.89418571,2,10,14
Mexico City Grand Prix,2023,Nico HULKENBERG,HUL,27,Mexico City,circuit,dry,83.222,86.73567647,30.87623188,33.86502857,22.7311,2,12,13
Mexico City Grand Prix,2023,Esteban OCON,OCO,31,Mexico City,circuit,dry,82.976,86.62501449,30.37311594,33.94538571,22.73571429,1,16,10
Mexico City Grand Prix,2023,Lewis HAMILTON,HAM,44,Mexico City,circuit,dry,81.334,85.86817647,30.88369565,33.28521429,22.49144286,2,6,2
Mexico City Grand Prix,2023,Carlos SAINZ,SAI,55,Mexico City,circuit,dry,82.539,86.05354412,30.75673913,33.45955714,22.62315714,2,2,4
Mexico City Grand Prix,2023,George RUSSELL,RUS,63,Mexico City,circuit,dry,82.78,86.17536765,30.82291304,33.3627,22.75674286,2,8,6
Mexico City Grand Prix,2023,Valtteri BOTTAS,BOT,77,Mexico City,circuit,dry,83.166,86.60757353,30.43562319,34.04602857,22.85447143,2,9,15
Mexico City Grand Prix,2023,Oscar PIASTRI,PIA,81,Mexico City,circuit,dry,82.76,86.20441176,30.90689855,33.38105714,22.65735714,2,7,8
São Paulo Grand Prix,2023,Max VERSTAPPEN,VER,1,Interlagos,circuit,wet,73.422,76.3089697,21.128,38.96015714,18.27448571,4,1,1
São Paulo Grand Prix,2023,Logan SARGEANT,SAR,2,Interlagos,circuit,wet,75.738,76.94521538,20.52282353,39.83949275,18.90595652,4,19,11
São Paulo Grand Prix,2023,Daniel RICCIARDO,RIC,3,Interlagos,circuit,wet,73.866,76.25112308,20.43566176,39.30363768,17.88713043,4,17,13
São Paulo Grand Prix,2023,Lando NORRIS,NOR,4,Interlagos,circuit,wet,72.486,76.37372727,21.04930435,39.08921429,18.24921429,4,7,2
São Paulo Grand Prix,2023,Pierre GASLY,GAS,10,Interlagos,circuit,wet,74.521,76.26395455,20.36226087,39.53848571,18.78432857,4,13,7
São Paulo Grand Prix,2023,Sergio PEREZ,PER,11,Interlagos,circuit,wet,74.124,76.49156061,20.80826087,39.3349,18.44187143,4,9,4
São Paulo Grand Prix,2023,Fernando ALONSO,ALO,14,Interlagos,circuit,wet,74.442,76.61613636,21.00008696,39.32162857,18.33808571,4,4,3
São Paulo Grand Prix,2023,Charles LECLERC,LEC,16,Interlagos,circuit,wet,,,,,,0,2,
São Paulo Grand Prix,2023,Lance STROLL,STR,18,Interlagos,circuit,wet,74.007,76.69010606,20.95534783,39.4587,18.32211429,4,3,5
São Paulo Grand Prix,2023,Kevin MAGNUSSEN,MAG,20,Interlagos,circuit,wet,,,,,,0,14,
São Paulo Grand Prix,2023,Yuki TSUNODA,TSU,22,Interlagos,circuit,wet,74.231,76.39663636,20.46353623,39.52904286,18.93361429,4,16,9
São Paulo Grand Prix,2023,Alexander ALBON,ALB,23,Interlagos,circuit,wet,,,,,,0,15,
São Paulo Grand Prix,2023,ZHOU Guanyu,ZHO,24,Interlagos,circuit,wet,76.232,78.36022222,21.9096,40.77447619,22.40638095,3,20,
São Paulo Grand Prix,2023,Nico HULKENBERG,HUL,27,Interlagos,circuit,wet,75.036,76.93876923,20.71060294,39.75563768,18.83401449,4,11,12
São Paulo Grand Prix,2023,Esteban OCON,OCO,31,Interlagos,circuit,wet,74.206,76.48126563,20.69538806,39.67601449,18.91992754,5,12,10
São Paulo Grand Prix,2023,Lewis HAMILTON,HAM,44,Interlagos,circuit,wet,74.739,77.06972727,21.09984058,39.53514286,18.4737,4,5,8
São Paulo Grand Prix,2023,Carlos SAINZ,SAI,55,Interlagos,circuit,wet,74.406,76.68783333,20.7372029,39.45421429,18.54931429,4,8,6
São Paulo Grand Prix,2023,George RUSSELL,RUS,63,Interlagos,circuit,wet,74.934,78.04263462,21.36530909,40.09076786,19.14532143,4,6,
São Paulo Grand Prix,2023,Valtteri BOTTAS,BOT,77,Interlagos,circuit,wet,75.731,77.4728,20.95924324,40.22678947,20.20457895,3,18,
São Paulo Grand Prix,2023,Oscar PIASTRI,PIA,81,Interlagos,circuit,wet,74.31,76.46132813,20.63556716,39.18427941,18.00557353,4,10,14
Las Vegas Grand Prix,2023,Max VERSTAPPEN,VER,1,Las Vegas,street,dry,95.614,105.2978511,30.54453061,35.17810204,41.26959184,2,3,1
Las Vegas Grand Prix,2023,Logan SARGEANT,SAR,2,Las Vegas,street,dry,97.74,107.6483333,31.08038776,36.08983673,40.65895918,1,7,16
Las Vegas Grand Prix,2023,Daniel RICCIARDO,RIC,3,Las Vegas,street,dry,97.108,107.1081042,30.85877551,36.16502041,40.32683673,1,15,14
Las Vegas Grand Prix,2023,Lando NORRIS,NOR,4,Las Vegas,street,dry,119.327,119.327,35.472,39.001,44.854,0,16,
Las Vegas Grand Prix,2023,Pierre GASLY,GAS,10,Las Vegas,street,dry,96.913,107.38925,30.79487755,35.75708163,41.04020408,1,5,11
Las Vegas Grand Prix,2023,Sergio PEREZ,PER,11,Las Vegas,street,dry,95.939,104.1948085,30.58914286,35.54053061,40.51991837,2,12,3
Las Vegas Grand Prix,2023,Fernando ALONSO,ALO,14,Las Vegas,street,dry,96.559,104.768234,30.93318367,35.65695918,40.13036735,2,10,9
Las Vegas Grand Prix,2023,Charles LECLERC,LEC,16,Las Vegas,street,dry,95.669,106.7808542,30.41697959,35.52585714,41.05740816,1,1,2
Las Vegas Grand Prix,2023,Lance STROLL,STR,18,Las Vegas,street,dry,96.584,103.9730426,30.62608163,35.66714286,40.82110204,2,14,5
Las Vegas Grand Prix,2023,Kevin MAGNUSSEN,MAG,20,Las Vegas,street,dry,97.455,106.5921064,30.89614286,35.9674898,40.81785714,2,9,13
Las Vegas Grand Prix,2023,Yuki TSUNODA,TSU,22,Las Vegas,street,dry,97.587,108.2397209,31.56648889,36.27488889,40.9076,2,20,18
Las Vegas Grand Prix,2023,Alexander ALBON,ALB,23,Las Vegas,street,dry,97.357,107.5445625,30.82057143,36.03491837,40.88579592,1,6,12
Las Vegas Grand Prix,2023,ZHOU Guanyu,ZHO,24,Las Vegas,street,dry,97.375,106.2233958,30.71826531,35.94267347,40.69410204,1,18,15
Las Vegas Grand Prix,2023,Nico HULKENBERG,HUL,27,Las Vegas,street,dry,97.565,107.5015,31.46779545,36.39897727,40.79984091,2,13,19
Las Vegas Grand Prix,2023,Esteban OCON,OCO,31,Las Vegas,street,dry,96.637,106.9093542,30.47255102,35.85444898,40.7754898,1,17,4
Las Vegas Grand Prix,2023,Lewis HAMILTON,HAM,44,Las Vegas,street,dry,95.716,105.6994255,30.90110204,35.94259184,40.00085714,2,11,7
Las Vegas Grand Prix,2023,Carlos SAINZ,SAI,55,Las Vegas,street,dry,95.984,103.8164468,30.62577083,35.55518367,40.57657143,2,2,6
Las Vegas Grand Prix,2023,George RUSSELL,RUS,63,Las Vegas,street,dry,96.071,105.725,30.89210204,35.73861224,40.66295918,2,4,8
Las Vegas Grand Prix,2023,Valtteri BOTTAS,BOT,77,Las Vegas,street,dry,97.562,106.7715532,31.88640816,36.31014286,39.66355102,2,8,17
Las Vegas Grand Prix,2023,Oscar PIASTRI,PIA,81,Las Vegas,street,dry,95.49,106.8035745,30.6547551,35.68957143,40.81840816,2,19,10
Abu Dhabi Grand Prix,2023,Max VERSTAPPEN,VER,1,Yas Marina Circuit,circuit,dry,86.993,89.31047273,18.72624561,38.43340351,32.84796491,2,1,1
Abu Dhabi Grand Prix,2023,Logan SARGEANT,SAR,2,Yas Marina Circuit,circuit,dry,88.58,90.66294545,18.957,38.4607193,33.95759649,2,,16
Abu Dhabi Grand Prix,2023,Daniel RICCIARDO,RIC,3,Yas Marina Circuit,circuit,dry,88.571,90.15616364,18.92757143,38.56482456,33.38326316,2,15,11
Abu Dhabi Grand Prix,2023,Lando NORRIS,NOR,4,Yas Marina Circuit,circuit,dry,88.164,89.66730909,18.69276786,38.42205263,33.29078947,2,5,5
Abu Dhabi Grand Prix,2023,Pierre GASLY,GAS,10,Yas Marina Circuit,circuit,dry,89.016,90.42985455,18.97333333,38.56317544,33.62749123,2,10,13
Abu Dhabi Grand Prix,2023,Sergio PEREZ,PER,11,Yas Marina Circuit,circuit,dry,87.493,89.53130909,18.69298246,38.2957193,33.21010526,2,9,4
Abu Dhabi Grand Prix,2023,Fernando ALONSO,ALO,14,Yas Marina Circuit,circuit,dry,88.256,89.92378182,18.74157895,38.43821053,33.45340351,2,7,7
Abu Dhabi Grand Prix,2023,Charles LECLERC,LEC,16,Yas Marina Circuit,circuit,dry,88.199,89.60610909,18.87455357,38.40975439,33.04138596,2,2,2
Abu Dhabi Grand Prix,2023,Lance STROLL,STR,18,Yas Marina Circuit,circuit,dry,88.05,90.22407273,18.83610526,38.38205263,33.65087719,2,13,10
Abu Dhabi Grand Prix,2023,Kevin MAGNUSSEN,MAG,20,Yas Marina Circuit,circuit,dry,89.934,90.99146296,19.08414286,38.85539286,33.77301786,2,17,20
Abu Dhabi Grand Prix,2023,Yuki TSUNODA,TSU,22,Yas Marina Circuit,circuit,dry,89.256,90.354875,18.55722807,38.70621053,33.44317544,1,6,8
Abu Dhabi Grand Prix,2023,Alexander ALBON,ALB,23,Yas Marina Circuit,circuit,dry,87.845,90.43449091,18.95122807,38.3405614,33.85177193,2,14,14
Abu Dhabi Grand Prix,2023,ZHOU Guanyu,ZHO,24,Yas Marina Circuit,circuit,dry,88.746,90.68705455,19.06017544,38.70482456,33.6575614,2,19,17
Abu Dhabi Grand Prix,2023,Nico HULKENBERG,HUL,27,Yas Marina Circuit,circuit,dry,89.217,90.65614545,18.99182456,38.87405263,33.48550877,2,8,15
Abu Dhabi Grand Prix,2023,Esteban OCON,OCO,31,Yas Marina Circuit,circuit,dry,90.033,90.71758929,18.6685614,38.54921053,33.84889474,1,12,12
Abu Dhabi Grand Prix,2023,Lewis HAMILTON,HAM,44,Yas Marina Circuit,circuit,dry,88.372,90.00372727,18.88331579,38.3667193,33.44857895,2,11,9
Abu Dhabi Grand Prix,2023,Carlos SAINZ,SAI,55,Yas Marina Circuit,circuit,dry,89.452,90.57675926,19.04642857,38.62576786,33.60010714,2,16,18
Abu Dhabi Grand Prix,2023,George RUSSELL,RUS,63,Yas Marina Circuit,circuit,dry,88.187,89.62418182,18.77464912,38.27603509,33.26819298,2,4,3
Abu Dhabi Grand Prix,2023,Valtteri BOTTAS,BOT,77,Yas Marina Circuit,circuit,dry,89.863,91.30270909,18.87367857,38.86033929,33.95767857,1,18,19
Abu Dhabi Grand Prix,2023,Oscar PIASTRI,PIA,81,Yas Marina Circuit,circuit,dry,88.138,89.86567273,18.65252632,38.483,33.39480702,2,3,6
